Alanna: The First Adventure (Song of the Lioness, #1),71,8
A Canticle for Leibowitz (St. Leibowitz, #1),285,7
Old Man's War (Old Man's War, #1),161,10
The Princess Bride,71,10
Neuromancer (Sprawl, #1),171,10
Nine Princes in Amber (The Chronicles of Amber #1),263,10
Magic Bites (Kate Daniels, #1),112,10
Kushiel's Dart (Phèdre's Trilogy, #1),129,2
The High King (The Chronicles of Prydain #5),251,2
Pyramids (Discworld, #7),1000,1
Ship of Magic (Liveship Traders, #1),1000,1
City of Lost Souls (The Mortal Instruments, #5),269,10
Lover Awakened (Black Dagger Brotherhood, #3),174,8
The Host (The Host, #1),1001,1
Miss Peregrine's Home for Peculiar Children (Miss Peregrine's Peculiar Children, #1),257,10
Rendezvous with Rama (Rama, #1),234,10
Leviathan Wakes (The Expanse, #1),174,10
Throne of Glass (Throne of Glass, #1),280,10
Angelfall (Penryn & the End of Days, #1),270,10
The Fifth Season (The Broken Earth, #1),280,9
Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch,300,10
The Dispossessed (Hainish Cycle #6),243,10
adventures of wallanders,370,10
The Once and Future King (The Once and Future King, #1-4),1001,1
The Foundation Trilogy (Foundation, #1-3),161,10
The Octunnumi Fosbit Files Prologue,10,10
Snow Crash,312,9
Written in Red (The Others, #1),134,10
The Ship Who Sang (Brainship, #1),49,10
The Voyage of the Dawn Treader (Chronicles of Narnia, #3),367,7
A Face Like Glass,303,2
J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,175,10
Harry Potter and the Sorcerer's Stone (Harry Potter, #1),280,10
The Hobbit or There and Back Again,126,8
The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1),305,5
The Hunger Games (The Hunger Games, #1),140,10
The Lord of the Rings (The Lord of the Rings, #1-3),176,7
Alice in Wonderland,161,8
Dune (Dune Chronicles, #1),293,8
The Final Empire (Mistborn, #1),97,6
The Lightning Thief (Percy Jackson and the Olympians, #1),161,7
2091,97,10
A Clash of Kings  (A Song of Ice and Fire, #2),234,9
The Golden Compass (His Dark Materials, #1),346,9
The Handmaid's Tale,317,9
The Ultimate Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1-5),255,6
The Little Prince,177,9
The Chronicles of Narnia (Chronicles of Narnia, #1-7),49,10
Archibald Finch and the Lost Witches (Book 1, illustrated),135,5
The Giver (The Giver, #1),167,9
The Way of Kings (The Stormlight Archive, #1),262,9
The Wonderful Wizard of Oz (Oz, #1),97,9
Ready Player One,71,9
Fahrenheit 558,174,10
Neverwhere (London Below, #1),48,8
Alice's Adventures in Wonderland & Through the Looking-Glass,32,10
A Wrinkle in Time (Time Quintet, #1),278,7
The Name of the Wind (The Kingkiller Chronicle, #1),138,10
Divergent (Divergent, #1),186,8
Harry Potter and the Order of the Phoenix (Harry Potter, #5),137,10
City of Bones (The Mortal Instruments, #1),163,7
Ender's Game (Ender's Saga, #1),185,10
Six of Crows (Six of Crows, #1),48,10
The Wheel of Time: Boxed Set  (Wheel of Time, #1-8),97,10
Shadow and Bone (The Shadow and Bone Trilogy, #1),135,8
Gulliver's Travels,377,10
American Gods (American Gods #1),32,8
The Gunslinger (The Dark Tower, #1),231,10
The Colour of Magic (Discworld, #1),38,8
A Darker Shade of Magic (Shades of Magic, #1),125,10
The Night Circus,32,10
Cinder (The Lunar Chronicles, #1),177,8
Lord of the Flies,282,10
Watership Down (Watership Down, #1),356,10
Brave New World,284,10
A Game of Villains (World of Karik, #1),141,10
A Song of Ice and Fire (A Song of Ice and Fire, #1-5),49,10
Graceling (Graceling Realm, #1),127,9
Howl's Moving Castle (Howl's Moving Castle, #1),49,7
Inkheart (Inkworld, #1),135,9
The Phantom Tollbooth,161,10
The Neverending Story,160,10
The BFG,39,7
Twilight (Twilight, #1),210,10
The Left Hand of Darkness (Hainish Cycle #4),220,8
A Court of Thorns and Roses (A Court of Thorns and Roses, #1),210,9
A Wizard of Earthsea (Earthsea Cycle, #1),163,10
Eragon (The Inheritance Cycle, #1),296,10
The Lies of Locke Lamora (Gentleman Bastard, #1),127,10
Stardust,169,8
Sabriel,45,10
Do Androids Dream of Electric Sheep? (Blade Runner, #1),208,8
Harry Potter and the Chamber of Secrets (Harry Potter, #2),118,8
Redwall (Redwall, #1),236,5
Jonathan Strange & Mr Norrell,236,10
Dragonflight (Dragonriders of Pern, #1),13,9
The Maze Runner (The Maze Runner, #1),1000,1
City of Ashes (The Mortal Instruments, #2),24,0
Magician: Apprentice (The Riftwar Saga, #1),14,9
Dark Lover (Black Dagger Brotherhood, #1),280,10
Alanna: The First Adventure (Song of the Lioness, #1),1000,1
A Canticle for Leibowitz (St. Leibowitz, #1),71,10
Old Man's War (Old Man's War, #1),44,3
The Princess Bride,276,10
Neuromancer (Sprawl, #1),44,10
Nine Princes in Amber (The Chronicles of Amber #1),120,7
Magic Bites (Kate Daniels, #1),387,10
Kushiel's Dart (Phèdre's Trilogy, #1),32,10
The High King (The Chronicles of Prydain #5),134,10
Pyramids (Discworld, #7),71,10
Ship of Magic (Liveship Traders, #1),214,10
City of Lost Souls (The Mortal Instruments, #5),129,9
Lover Awakened (Black Dagger Brotherhood, #3),276,7
The Host (The Host, #1),227,10
Miss Peregrine's Home for Peculiar Children (Miss Peregrine's Peculiar Children, #1),280,10
Rendezvous with Rama (Rama, #1),32,9
Leviathan Wakes (The Expanse, #1),134,10
Throne of Glass (Throne of Glass, #1),126,7
Angelfall (Penryn & the End of Days, #1),127,10
The Fifth Season (The Broken Earth, #1),13,10
Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch,320,9
The Dispossessed (Hainish Cycle #6),234,7
adventures of wallanders,382,9
The Once and Future King (The Once and Future King, #1-4),177,10
The Foundation Trilogy (Foundation, #1-3),180,9
The Octunnumi Fosbit Files Prologue,1000,0
Snow Crash,201,9
Written in Red (The Others, #1),10,10
The Ship Who Sang (Brainship, #1),31,10
The Voyage of the Dawn Treader (Chronicles of Narnia, #3),71,10
A Face Like Glass,262,10
J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,145,9
Harry Potter and the Sorcerer's Stone (Harry Potter, #1),135,10
The Hobbit or There and Back Again,208,5
The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1),185,10
The Hunger Games (The Hunger Games, #1),201,10
The Lord of the Rings (The Lord of the Rings, #1-3),227,9
Alice in Wonderland,94,10
Dune (Dune Chronicles, #1),158,10
The Final Empire (Mistborn, #1),234,6
The Lightning Thief (Percy Jackson and the Olympians, #1),221,10
2092,327,10
A Clash of Kings  (A Song of Ice and Fire, #2),161,10
The Golden Compass (His Dark Materials, #1),208,6
The Handmaid's Tale,306,10
The Ultimate Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1-5),161,10
The Little Prince,71,10
The Chronicles of Narnia (Chronicles of Narnia, #1-7),178,5
Archibald Finch and the Lost Witches (Book 1, illustrated),229,8
The Giver (The Giver, #1),71,9
The Way of Kings (The Stormlight Archive, #1),49,10
The Wonderful Wizard of Oz (Oz, #1),234,10
Ready Player One,167,10
Fahrenheit 559,126,10
Neverwhere (London Below, #1),134,10
Alice's Adventures in Wonderland & Through the Looking-Glass,111,10
A Wrinkle in Time (Time Quintet, #1),135,9
The Name of the Wind (The Kingkiller Chronicle, #1),174,10
Divergent (Divergent, #1),161,7
Harry Potter and the Order of the Phoenix (Harry Potter, #5),161,6
City of Bones (The Mortal Instruments, #1),325,10
Ender's Game (Ender's Saga, #1),177,8
Six of Crows (Six of Crows, #1),161,8
The Wheel of Time: Boxed Set  (Wheel of Time, #1-8),10,10
Shadow and Bone (The Shadow and Bone Trilogy, #1),49,10
Gulliver's Travels,12,8
American Gods (American Gods #1),323,7
The Gunslinger (The Dark Tower, #1),182,10
The Colour of Magic (Discworld, #1),1000,1
A Darker Shade of Magic (Shades of Magic, #1),39,9
The Night Circus,134,9
Cinder (The Lunar Chronicles, #1),1000,1
Lord of the Flies,174,9
Watership Down (Watership Down, #1),174,10
Brave New World,161,10
A Game of Villains (World of Karik, #1),125,5
A Song of Ice and Fire (A Song of Ice and Fire, #1-5),125,10
Graceling (Graceling Realm, #1),38,10
Howl's Moving Castle (Howl's Moving Castle, #1),220,10
Inkheart (Inkworld, #1),280,10
The Phantom Tollbooth,49,8
The Neverending Story,174,10
The BFG,127,8
Twilight (Twilight, #1),138,7
The Left Hand of Darkness (Hainish Cycle #4),10,8
A Court of Thorns and Roses (A Court of Thorns and Roses, #1),189,10
A Wizard of Earthsea (Earthsea Cycle, #1),1000,1
Eragon (The Inheritance Cycle, #1),171,8
The Lies of Locke Lamora (Gentleman Bastard, #1),280,10
Stardust,97,10
Sabriel,38,9
Do Androids Dream of Electric Sheep? (Blade Runner, #1),206,10
Harry Potter and the Chamber of Secrets (Harry Potter, #2),299,7
Redwall (Redwall, #1),39,10
Jonathan Strange & Mr Norrell,112,10
Dragonflight (Dragonriders of Pern, #1),28,10
The Maze Runner (The Maze Runner, #1),196,10
City of Ashes (The Mortal Instruments, #2),235,10
Magician: Apprentice (The Riftwar Saga, #1),71,10
Dark Lover (Black Dagger Brotherhood, #1),1000,1
Alanna: The First Adventure (Song of the Lioness, #1),111,10
A Canticle for Leibowitz (St. Leibowitz, #1),271,10
Old Man's War (Old Man's War, #1),271,10
The Princess Bride,433,9
Neuromancer (Sprawl, #1),71,9
Nine Princes in Amber (The Chronicles of Amber #1),215,10
Magic Bites (Kate Daniels, #1),280,10
Kushiel's Dart (Phèdre's Trilogy, #1),1000,1
The High King (The Chronicles of Prydain #5),126,10
Pyramids (Discworld, #7),71,7
Ship of Magic (Liveship Traders, #1),174,9
City of Lost Souls (The Mortal Instruments, #5),231,10
Lover Awakened (Black Dagger Brotherhood, #3),38,10
The Host (The Host, #1),280,9
Miss Peregrine's Home for Peculiar Children (Miss Peregrine's Peculiar Children, #1),174,10
Rendezvous with Rama (Rama, #1),234,10
Leviathan Wakes (The Expanse, #1),39,7
Throne of Glass (Throne of Glass, #1),177,9
Angelfall (Penryn & the End of Days, #1),126,7
The Fifth Season (The Broken Earth, #1),112,7
Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch,1002,0
The Dispossessed (Hainish Cycle #6),177,10
adventures of wallanders,10,9
The Once and Future King (The Once and Future King, #1-4),318,8
The Foundation Trilogy (Foundation, #1-3),160,10
The Octunnumi Fosbit Files Prologue,329,8
Snow Crash,161,8
Written in Red (The Others, #1),174,9
The Ship Who Sang (Brainship, #1),97,10
The Voyage of the Dawn Treader (Chronicles of Narnia, #3),184,8
A Face Like Glass,271,7
J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,24,10
Harry Potter and the Sorcerer's Stone (Harry Potter, #1),187,9
The Hobbit or There and Back Again,262,10
The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1),301,4
The Hunger Games (The Hunger Games, #1),184,10
The Lord of the Rings (The Lord of the Rings, #1-3),274,8
Alice in Wonderland,160,10
Dune (Dune Chronicles, #1),97,10
The Final Empire (Mistborn, #1),177,10
The Lightning Thief (Percy Jackson and the Olympians, #1),174,9
2093,213,10
A Clash of Kings  (A Song of Ice and Fire, #2),174,10
The Golden Compass (His Dark Materials, #1),246,10
The Handmaid's Tale,125,10
The Ultimate Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1-5),167,8
The Little Prince,161,10
The Chronicles of Narnia (Chronicles of Narnia, #1-7),330,10
Archibald Finch and the Lost Witches (Book 1, illustrated),234,10
The Giver (The Giver, #1),71,10
The Way of Kings (The Stormlight Archive, #1),212,10
The Wonderful Wizard of Oz (Oz, #1),276,2
Ready Player One,71,10
Fahrenheit 560,247,8
Neverwhere (London Below, #1),129,8
Alice's Adventures in Wonderland & Through the Looking-Glass,97,10
A Wrinkle in Time (Time Quintet, #1),38,7
The Name of the Wind (The Kingkiller Chronicle, #1),368,10
Divergent (Divergent, #1),71,8
Harry Potter and the Order of the Phoenix (Harry Potter, #5),438,10
City of Bones (The Mortal Instruments, #1),412,10
Ender's Game (Ender's Saga, #1),300,9
Six of Crows (Six of Crows, #1),13,10
The Wheel of Time: Boxed Set  (Wheel of Time, #1-8),270,8
Shadow and Bone (The Shadow and Bone Trilogy, #1),122,9
Gulliver's Travels,39,8
American Gods (American Gods #1),49,10
The Gunslinger (The Dark Tower, #1),184,10
The Colour of Magic (Discworld, #1),367,10
A Darker Shade of Magic (Shades of Magic, #1),169,9
The Night Circus,137,9
Cinder (The Lunar Chronicles, #1),134,8
Lord of the Flies,1001,0
Watership Down (Watership Down, #1),32,10
Brave New World,275,10
A Game of Villains (World of Karik, #1),171,10
A Song of Ice and Fire (A Song of Ice and Fire, #1-5),312,10
Graceling (Graceling Realm, #1),275,9
Howl's Moving Castle (Howl's Moving Castle, #1),283,10
Inkheart (Inkworld, #1),134,10
The Phantom Tollbooth,49,8
The Neverending Story,111,10
The BFG,276,10
Twilight (Twilight, #1),337,7
The Left Hand of Darkness (Hainish Cycle #4),180,10
A Court of Thorns and Roses (A Court of Thorns and Roses, #1),193,8
A Wizard of Earthsea (Earthsea Cycle, #1),30,8
Eragon (The Inheritance Cycle, #1),286,10
The Lies of Locke Lamora (Gentleman Bastard, #1),44,9
Stardust,1001,1
Sabriel,180,10
Do Androids Dream of Electric Sheep? (Blade Runner, #1),126,10
Harry Potter and the Chamber of Secrets (Harry Potter, #2),13,10
Redwall (Redwall, #1),246,5
Jonathan Strange & Mr Norrell,280,10
Dragonflight (Dragonriders of Pern, #1),1000,1
The Maze Runner (The Maze Runner, #1),280,10
City of Ashes (The Mortal Instruments, #2),167,10
Magician: Apprentice (The Riftwar Saga, #1),112,10
Dark Lover (Black Dagger Brotherhood, #1),1001,0
Alanna: The First Adventure (Song of the Lioness, #1),129,7
A Canticle for Leibowitz (St. Leibowitz, #1),39,9
Old Man's War (Old Man's War, #1),1000,1
The Princess Bride,328,5
Neuromancer (Sprawl, #1),142,10
Nine Princes in Amber (The Chronicles of Amber #1),177,6
Magic Bites (Kate Daniels, #1),97,10
Kushiel's Dart (Phèdre's Trilogy, #1),227,8
The High King (The Chronicles of Prydain #5),199,10
Pyramids (Discworld, #7),32,10
Ship of Magic (Liveship Traders, #1),30,9
City of Lost Souls (The Mortal Instruments, #5),298,9
Lover Awakened (Black Dagger Brotherhood, #3),123,7
The Host (The Host, #1),280,6
Miss Peregrine's Home for Peculiar Children (Miss Peregrine's Peculiar Children, #1),201,9
Rendezvous with Rama (Rama, #1),193,7
Leviathan Wakes (The Expanse, #1),328,6
Throne of Glass (Throne of Glass, #1),234,10
Angelfall (Penryn & the End of Days, #1),147,7
The Fifth Season (The Broken Earth, #1),298,9
Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch,299,10
The Dispossessed (Hainish Cycle #6),49,3
adventures of wallanders,161,7
The Once and Future King (The Once and Future King, #1-4),1000,1
The Foundation Trilogy (Foundation, #1-3),374,9
The Octunnumi Fosbit Files Prologue,71,9
Snow Crash,320,10
Written in Red (The Others, #1),316,7
The Ship Who Sang (Brainship, #1),135,9
The Voyage of the Dawn Treader (Chronicles of Narnia, #3),262,10
A Face Like Glass,127,7
J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,192,8
Harry Potter and the Sorcerer's Stone (Harry Potter, #1),39,10
The Hobbit or There and Back Again,147,8
The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1),147,7
The Hunger Games (The Hunger Games, #1),174,10
The Lord of the Rings (The Lord of the Rings, #1-3),138,10
Alice in Wonderland,220,10
Dune (Dune Chronicles, #1),384,10
The Final Empire (Mistborn, #1),210,7
The Lightning Thief (Percy Jackson and the Olympians, #1),127,9
2094,118,9
A Clash of Kings  (A Song of Ice and Fire, #2),10,7
The Golden Compass (His Dark Materials, #1),32,8
The Handmaid's Tale,127,10
The Ultimate Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1-5),138,7
The Little Prince,32,9
The Chronicles of Narnia (Chronicles of Narnia, #1-7),49,8
Archibald Finch and the Lost Witches (Book 1, illustrated),177,8
The Giver (The Giver, #1),39,8
The Way of Kings (The Stormlight Archive, #1),284,5
The Wonderful Wizard of Oz (Oz, #1),127,9
Ready Player One,175,9
Fahrenheit 561,127,8
Neverwhere (London Below, #1),32,10
Alice's Adventures in Wonderland & Through the Looking-Glass,196,10
A Wrinkle in Time (Time Quintet, #1),111,9
The Name of the Wind (The Kingkiller Chronicle, #1),222,6
Divergent (Divergent, #1),401,10
Harry Potter and the Order of the Phoenix (Harry Potter, #5),134,10
City of Bones (The Mortal Instruments, #1),221,10
Ender's Game (Ender's Saga, #1),126,10
Six of Crows (Six of Crows, #1),49,6
The Wheel of Time: Boxed Set  (Wheel of Time, #1-8),163,10
Shadow and Bone (The Shadow and Bone Trilogy, #1),141,10
Gulliver's Travels,286,10
American Gods (American Gods #1),286,6
The Gunslinger (The Dark Tower, #1),177,9
The Colour of Magic (Discworld, #1),111,10
A Darker Shade of Magic (Shades of Magic, #1),299,8
The Night Circus,126,5
Cinder (The Lunar Chronicles, #1),257,10
Lord of the Flies,1000,1
Watership Down (Watership Down, #1),49,10
Brave New World,32,6
A Game of Villains (World of Karik, #1),127,10
A Song of Ice and Fire (A Song of Ice and Fire, #1-5),142,9
Graceling (Graceling Realm, #1),227,9
Howl's Moving Castle (Howl's Moving Castle, #1),425,9
Inkheart (Inkworld, #1),118,7
The Phantom Tollbooth,125,9
The Neverending Story,304,10
The BFG,71,10
Twilight (Twilight, #1),201,9
The Left Hand of Darkness (Hainish Cycle #4),276,0
A Court of Thorns and Roses (A Court of Thorns and Roses, #1),433,7
A Wizard of Earthsea (Earthsea Cycle, #1),412,10
Eragon (The Inheritance Cycle, #1),185,9
The Lies of Locke Lamora (Gentleman Bastard, #1),177,10
Stardust,71,10
Sabriel,174,10
Do Androids Dream of Electric Sheep? (Blade Runner, #1),263,10
Harry Potter and the Chamber of Secrets (Harry Potter, #2),71,9
Redwall (Redwall, #1),99,8
Jonathan Strange & Mr Norrell,282,10
Dragonflight (Dragonriders of Pern, #1),324,10
The Maze Runner (The Maze Runner, #1),1001,0
City of Ashes (The Mortal Instruments, #2),24,9
Magician: Apprentice (The Riftwar Saga, #1),163,9
Dark Lover (Black Dagger Brotherhood, #1),180,4
Alanna: The First Adventure (Song of the Lioness, #1),147,8
A Canticle for Leibowitz (St. Leibowitz, #1),346,10
Old Man's War (Old Man's War, #1),256,9
The Princess Bride,160,10
Neuromancer (Sprawl, #1),242,9
Nine Princes in Amber (The Chronicles of Amber #1),191,10
Magic Bites (Kate Daniels, #1),137,10
Kushiel's Dart (Phèdre's Trilogy, #1),191,8
The High King (The Chronicles of Prydain #5),234,9
Pyramids (Discworld, #7),71,7
Ship of Magic (Liveship Traders, #1),359,10
